shoeId,shoeBrand,shoeCategory,shoeColour,shoeImage,shoePrice
493,Ipanema,"Women,Sandals,Shoes,Flip-Flops","Brown,Silver","http://ecx.images-amazon.com/images/I/4150pXeLdSL._US40_.jpg,http://ecx.images-amazon.com/images/I/41VtTPZMZHL._SX395_QL70_.jpg,http://ecx.images-amazon.com/images/I/41VtTPZMZHL._US40_.jpg,http://ecx.images-amazon.com/images/I/41gFo%2BSxvaL._US40_.jpg,http://ecx.images-amazon.com/images/I/41i89in%2BbGL._US40_.jpg,http://ecx.images-amazon.com/images/I/51LbazBOJqL._US40_.jpg,http://ecx.images-amazon.com/images/I/31V0EKEYE%2BL._US40_.jpg,http://ecx.images-amazon.com/images/I/51zjKJyBx2L._US40_.jpg",41.25
494,OKABASHI,"Shoes,Clothing,Women's Shoes,All Women's Shoes","Hotpink,White,Black,Jade,Turquoise,Navy,Brown","http://i5.walmartimages.com/dfw/dce07b8c-c5fa/k2-_150b5465-8a90-452e-b1af-cd24023c107b.v1.jpg,https://i5.walmartimages.com/asr/405104b3-a738-4cfe-b33d-dd0ed2b8e7d1_1.b854b2b4814c6da9c074989b3a6b9d32.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF",27.67
495,Justin Blair,"Clothing,Shoes,Women's Shoes,Women's Boots",No Color,https://i5.walmartimages.com/asr/ad5b5fc6-36d0-41ef-bbfb-f5bd348f2eec_1.162e01eb4a5ab37392d05695d1393448.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,75.49
496,Manolo Blahnik,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Purple,https://i5.walmartimages.com/asr/d11704c9-c909-433b-9469-f24e53013381_1.f850fb13472b02d795515a2c613d9618.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,745
497,Breckelles,"Heeled Sandals,Women,Sandals,Shoes",Leopard-w,"http://ecx.images-amazon.com/images/I/41NGHrVSkBL._US40_.jpg,http://ecx.images-amazon.com/images/I/41pUiDNDB9L._US40_.jpg,http://ecx.images-amazon.com/images/I/41g%2Bry4oXHL._US40_.jpg,http://ecx.images-amazon.com/images/I/411tWPl9X7L._US40_.jpg,http://ecx.images-amazon.com/images/I/41pUiDNDB9L._SY395_QL70_.jpg,http://ecx.images-amazon.com/images/I/41Tb02683FL._SY395_QL70_.jpg,http://ecx.images-amazon.com/images/I/41Tb02683FL._US40_.jpg,http://ecx.images-amazon.com/images/I/41Kk7yWB01L._US40_.jpg,http://ecx.images-amazon.com/images/I/314n0Y8XC4L._US40_.jpg,http://ecx.images-amazon.com/images/I/411SfySGpBL._US40_.jpg",16.78
498,Spirit Moda,"Clothing,Shoes,Women's Shoes,All Women's Shoes","Black,Natural,Red,Tan",https://i5.walmartimages.com/asr/ee15e08c-5db9-44eb-a42e-79018ecf3123_1.e23454f977578af0f6ab20507f3d8000.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,16.09
499,Khombu,"Women's Shoes,Boots",TAN,"http://i.ebayimg.com/images/g/2dUAAOSwX~dWi85k/s-l300.jpg,http://i.ebayimg.com/02/!!d3!oPwB(M~$(KGrHqIOKjgEtjl4lFGJBLdI)wGtmQ~~_10.JPG",29.99
500,Avanti,"Shoes,Women's Boots,Women's Shoes,Clothing","Navy,Brown",https://i5.walmartimages.com/asr/ab00f802-2fd8-4f4a-ad97-a1436e5d80b9_1.d701df4cd0ba4404f09a78be00de1d0b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,44.97
501,Sloosh,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Red,https://i5.walmartimages.com/asr/8a337c37-16f4-4f99-99cf-b4ac653ba3a4_1.a5fd5793bf5d37aa3a81e891b0f0809b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,220
502,Intaglia,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Brown,https://i5.walmartimages.com/asr/24bfaed8-7f03-47fa-8a8c-2fcaa50d9b27_1.3f1bbd3d5aaa71e7772fb1eea0730d9c.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,150
503,Boutique 9,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Black,https://i5.walmartimages.com/asr/a582c7ea-fe30-44f4-bd20-b87fd3e963c3_1.42882eaa41f659c52f2000c1978a0977.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,150
504,Pas De Rouge,"Shoes,Women's Shoes",Black,"http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7971707415?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2F9EkQ7rt3Mrc7U3DJppeyKgFvsBLrlsmW-14.jpg&d=984d659bd9dc19fa2380bb22b93965a15f243536,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7971707615?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FwyRJGuMlF4PpqcuAkkVYS7xHqUeSn7dD-14.jpg&d=f28bb6ae08f8a61d115a271ff76b371e20e5abe3,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7971707515?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FRKrSft2iI1SrRty7zUASKVNuIE0nFD6w-14.jpg&d=75624d37e1653c785abe2291d2d8e7555a5f4afa,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7971707915?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2F8YZqgKGywen0Y8BwfkOLILp5GBJGDn6e-14.jpg&d=0e56bd31e2869c61c58a3376158e8ff8ae681831,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7971707315?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2F3WCZKqKAzdioZdyAVbhgcKBZag9oW1db-14.jpg&d=f002c6a585b6515a013cfc0c35464785834f7620",430
505,Freebird by Steven,"Women's Shoes,Boots",Dark Gray,"http://i.ebayimg.com/images/g/Ed0AAOSwSHZWdfRw/s-l300.jpg,http://i.ebayimg.com/images/g/Ed0AAOSwSHZWdfRw/s-l64.jpg,http://i.ebayimg.com/images/g/At4AAOSw~otWdfR2/s-l64.jpg,http://i.ebayimg.com/images/g/T60AAOSwZ1lWdfR6/s-l64.jpg,http://i.ebayimg.com/images/g/A1YAAOSw~otWdfR~/s-l64.jpg,http://i.ebayimg.com/images/g/cvcAAOSw3KFWdfSD/s-l64.jpg,http://i.ebayimg.com/images/g/3RwAAOSw1S9WdfSJ/s-l64.jpg",189
506,Emu,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Chestnut,https://i5.walmartimages.com/asr/b1bb5541-17de-42d6-a952-e68f2409d801_1.425a70a13b08ab712f4aaee7543e39c4.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,79
507,Audrey Brooke,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Silver,https://i5.walmartimages.com/asr/85c2c846-ffbe-458e-8266-169952bc5fd3_1.88702f16c7c8b2adfc56681215045aef.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,139
508,Capezio,"Clothing,Shoes,Women's Shoes,Women's Casual Shoes","Black,Nud,Pink,Pro Pink",https://i5.walmartimages.com/asr/47090c11-efbe-4e65-91cc-1763c68e55ae_1.e5aba027c0a2289de70eaa2cddbba42c.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,28.3
509,eighty4,"Women's Casual Shoes,Shoes,Clothing,Women's Shoes,All Women's Shoes",Grey,https://i5.walmartimages.com/asr/bfd2a105-7fef-4349-8d0c-14bcb56e0723_1.64597dab450a326566acb4f0fb8357b8.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,20
510,BELLE by Sigerson Morrison,"Women's Shoes,Heels",Rustic Tan,http://i.ebayimg.com/images/g/y48AAOSwzLlXhvJi/s-l300.jpg,17.21
511,City Classified,"Clothing,Shoes,Women's Shoes,All Women's Shoes","Black,Bronze,Silver",https://i5.walmartimages.com/asr/6ef4b547-8191-4af3-b5e4-c2d437f9c8e1_1.bd6219baf490c36ffa8bf307f5379bc8.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,19.49
512,P&W New York,"Shoes,Women's Shoes,Clothing,All Women's Shoes","Black,Brown",https://i5.walmartimages.com/asr/d23879ad-523f-4b30-a823-6d1f4232ad30_1.74ae31a657dc53e0a010eafec61b30c7.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,89.99
513,J. Renee,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Beige,https://i5.walmartimages.com/asr/1f87f72c-4da6-4483-94b4-d35a4c82efc2_1.9044d683ffe64758d49915f37c4f9916.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,19.99
514,Helle Comfort,"Women's Casual Shoes,Shoes,Clothing,Women's Shoes,All Women's Shoes",Brown,"http://i5.walmartimages.com/dfw/dce07b8c-9f51/k2-_1201bbd1-701c-4c0b-a9a5-00fd8a7235c4.v1.jpg,https://i5.walmartimages.com/asr/3d2017d3-14d8-48e5-a965-299001f2c82f_1.c91a622edf19e3a0cc6644b40ca7de16.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF",149
515,NON-BRANDED,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Black,https://i5.walmartimages.com/asr/e8d3abc9-2237-4eb5-abfd-2ccbb58a69ff_1.014ee9e7782532ece00641b83dc0ca45.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,25
516,Bettie Page,"Women's Shoes,Heels",Silver with Black,http://i.ebayimg.com/images/g/jpYAAOSwZjJU9iK1/s-l300.jpg,28.38
517,Christian Louboutin,"Women's Shoes,Heels",Black,"http://i.ebayimg.com/images/g/MxMAAOSwYmZXOMy~/s-l300.jpg,http://i.ebayimg.com/images/g/MxMAAOSwYmZXOMy~/s-l64.jpg,http://i.ebayimg.com/images/g/muEAAOSw8vZXOMzA/s-l64.jpg,http://i.ebayimg.com/images/g/Op4AAOSwubRXOMzC/s-l64.jpg,http://i.ebayimg.com/images/g/AngAAOSw~oFXOMzD/s-l64.jpg,http://i.ebayimg.com/images/g/qJsAAOSwxfNXOMzF/s-l64.jpg,http://i.ebayimg.com/images/g/1lsAAOSwr0ZXOMzJ/s-l64.jpg,http://i.ebayimg.com/images/g/Bs4AAOSwSgJXOMzL/s-l64.jpg,http://i.ebayimg.com/00/$(KGrHqRHJEkE-jkqyyccBPwmUODFUg~~_10.JPG",549
518,Arturo Chiang,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Brown,https://i5.walmartimages.com/asr/80f7cb29-efdb-4b8d-9338-985d69b31032_1.e6b7fd472c62886b9c102e6f36893bc1.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,170
519,Judith Ripka,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Multicolor,https://i5.walmartimages.com/asr/9fb7b78d-16fe-42e5-9a46-515f758a2d03_1.04024ccd2cf42025a1b183b444f954a2.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,128
520,Pearl Izumi,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Aruba BlueDeep Peacock,"https://i5.walmartimages.com/asr/100a8f63-8948-4c6c-9770-82d4ee8d3fca_1.c0cdfc12a0f5aedb4837fe95fd67a377.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,http://i5.walmartimages.com/asr/b9f0099e-a773-46b1-9c62-78f75d301a57_1.f04ea6ea6a9cf1d674b9d32869e50d42.jpeg?odnHeight=450&odnWidth=450",195
521,J`S AWAKE,"Women's Casual Shoes,Shoes,Clothing,Women's Shoes","Black,Beige",https://i5.walmartimages.com/asr/bdd1ba55-454e-499e-9fa9-e211083b3026_1.f30ae52ee4a20e63301194c6a4db90a4.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,34.95
522,Rockport,"Heels,Women's Shoes",Black,http://i.ebayimg.com/images/g/CgoAAOSwvgdW6NJ1/s-l300.jpg,11.5
523,Ferrini,"Shoes,Women's Shoes,Clothing,All Women's Shoes","Cognac Baby Blue,Black Baby Blue,Chocolate Pink",https://i5.walmartimages.com/asr/344421ff-5f07-427e-a9fa-803215bae3a8_1.409b90e6802b90ddc8eb124c6b6fff37.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,424.13
524,PACIFIC TRAIL,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Gray,https://i5.walmartimages.com/asr/0311b949-11cc-45ff-b690-2ed8fb5fb297_1.61a3531516b721288554d182c9673e13.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,60
525,Tidewater,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Brown,https://i5.walmartimages.com/asr/f6a67269-fe4e-4a9b-9ac7-5f279a934fa9_1.899c7729673f5bd18850d93eafc7c54a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,19.99
526,Camper Together,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Green,https://i5.walmartimages.com/asr/625ea2fb-b9c7-4fb3-905d-89777ba86bdd_1.b707a863ae00af33531691eaa3b289a8.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,160
527,Fireside Casuals,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Camouflage,https://i5.walmartimages.com/asr/e9df26ff-a6be-4a04-9931-1c3415714d1c_1.0fa7f4cebc68fc0f719afa2db9aa0ee9.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,23.99
528,Italian Shoemakers,"Heels,Women's Shoes",Beige,http://i.ebayimg.com/images/g/sbIAAOSwUdlWevrh/s-l300.jpg,29.95
529,Antelope,"Women's Shoes,Heels",Taupe,"http://i.ebayimg.com/images/g/jMgAAOSwJkJWkds3/s-l300.jpg,http://i.ebayimg.com/images/g/jMgAAOSwJkJWkds3/s-l64.jpg,http://i.ebayimg.com/images/g/Ro4AAOSwLN5Wkdsw/s-l64.jpg,http://i.ebayimg.com/images/g/zAAAAOSwT~9WkdtX/s-l64.jpg,http://i.ebayimg.com/images/g/jIIAAOSwJkJWkdsy/s-l64.jpg,http://i.ebayimg.com/images/g/XQUAAOSwa-dWkdsv/s-l64.jpg,http://i.ebayimg.com/images/g/4CMAAOSwYIhWkds1/s-l64.jpg,http://i.ebayimg.com/images/g/5EkAAOSwwPhWkdtl/s-l64.jpg,http://i.ebayimg.com/images/g/z20AAOSwKtlWkds0/s-l64.jpg,http://i.ebayimg.com/images/g/RwIAAOSwLN5Wkds4/s-l64.jpg",40
530,Etienne Aigner,Women's Shoes,Black,http://i.ebayimg.com/images/g/EGYAAOSwpRRWmXHT/s-l300.jpg,15
531,Sesto Meucci,"Women's Shoes,See more Sesto Meucci 5001 Womens Wedge Pump- Choose Sz...",Black,http://i.ebayimg.com/images/g/7zAAAOSwtJZXVhQN/s-l300.jpg,37.99
532,George,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Black,https://i5.walmartimages.com/asr/d9561293-6219-499d-a0ab-2e1744ec1e11_1.7260245fb763c1a1733862a6149051b1.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,14.87
533,Cougar,"Shoes,Clothing,Women's Shoes,All Women's Shoes",White,https://i5.walmartimages.com/asr/887c8f1d-b3ad-4ca6-9593-5b6140a9d6b3_1.01246755ec2f5bc797bd382a40ab58e8.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,75
534,Ros Hommerson,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Brown,https://i5.walmartimages.com/asr/ecc65f05-5177-4c4f-9e7c-f7aef3b1ebfb_1.c124a85100f6dfcc7a865064dc51b6a3.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,90
535,Strand Import,"Women's Sandals,Shoes,Women's Shoes,Clothing",Other,https://i5.walmartimages.com/asr/0e723f13-258a-466b-9d97-7cc25a1a0a8b_1.d0003fd9762a0b8093fd9f35e8d83f56.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,15.72
536,Acorn,"Shoes,Women's Shoes,Clothing,All Women's Shoes","Mint,White",https://i5.walmartimages.com/asr/56e9f6a0-2371-4ec1-a46a-5fb94dc9f58b_1.e635ab9beb7c32319ecbe582cdfcb82c.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,38
537,Bamboo54,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Brown,https://i5.walmartimages.com/asr/2d3eb910-f10f-4c3b-b504-f646f1ddacf9_1.2a8daf0be2d6f9c504ff1d8fa1e155c9.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,39
538,Joie,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Gray,https://i5.walmartimages.com/asr/07226eef-edee-45d6-96cf-a349726f6512_1.3a34eb73714b3ce35ee68a4512abbbe7.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,360
539,LFL,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Beige,https://i5.walmartimages.com/asr/41a522b9-a032-45bd-8495-10b16beb02b6_1.3a2d7a8bc5e6c13b3bc62bd3b9e7ab69.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,17.99
540,Clarisse,"Shoes,Women's Shoes","Silver,Gold","http://c.shld.net/rpx/i/s/pi/mp/19883/prod_5143990408?src=http%3A%2F%2Famazon.promgirl.net%2Fjuliasilverb.jpg&d=486c78d279acaa015305f0bd10379ee1455bcc2b,http://c.shld.net/rpx/i/s/pi/mp/19883/prod_5143990708?src=http%3A%2F%2Famazon.promgirl.net%2Fjuliasilver.jpg&d=6d0b2d35e14584b8cd3a39549eb423e65b40d649",79
541,Xtratuf,"Women's Casual Shoes,Shoes,Clothing,Women's Shoes",Brown,https://i5.walmartimages.com/asr/4f355343-a62a-41bd-ae62-f77d1c23cba4_1.de3c7fca9434d20a68b3d1cfa53feb72.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,54.99
542,WISHPETS,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Pink,https://i5.walmartimages.com/asr/d2dcc0e1-367e-49d7-ac88-b7b5bd9c226c_1.9966dc3928b11b1d73e3a09eb66e42a9.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,27.99
543,Josmo,"Women's Shoes,Heels",Black Delux,http://i.ebayimg.com/images/g/0GIAAOSwxfNXN~sX/s-l300.jpg,4.25
544,Sugar,"Women's Shoes,Boots",Brown,http://i.ebayimg.com/images/g/hLMAAOSw1DtXFqm~/s-l300.jpg,3.99
545,Restricted,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Beige,https://i5.walmartimages.com/asr/561b02d6-6206-4a55-a537-e224f8651eb1_1.6a0e17e3aae3a460ea7b71ac98894498.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,65
546,Nautica,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Beige,https://i5.walmartimages.com/asr/20dbd418-063a-47c2-a9fe-418a2892f1df_1.3a1c38b252bc4e57509e87284ebe8bcd.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,45
547,Very Volatile,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Beige,https://i5.walmartimages.com/asr/87e773b7-3ec5-4ea8-b2f6-5c8b729a5733_1.bc2f263dbef182a3909a2a1a08c92e72.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,185
548,Bonnibel,"Women's Sandals,Shoes,Women's Shoes,Clothing","White,Black,Natural",https://i5.walmartimages.com/asr/6e7856a2-9d17-47bf-ad43-4ce78e6a5bea_1.47ca8bcd53d1a11ecad84f434165a702.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,34.95
549,Maria Sharapova by Cole Haan,Women's Shoes,Gray,"http://i.ebayimg.com/images/g/3UUAAOSwFGNWRSEl/s-l300.jpg,http://i.ebayimg.com/images/g/3UUAAOSwFGNWRSEl/s-l64.jpg,http://i.ebayimg.com/images/g/nHUAAOSwMTZWRSEl/s-l64.jpg,http://i.ebayimg.com/images/g/tUYAAOSwkZhWRSEl/s-l64.jpg,http://i.ebayimg.com/images/g/vrcAAOSwT4lWRSEm/s-l64.jpg,http://i.ebayimg.com/images/g/hzoAAOSwvt1WRSEm/s-l64.jpg,http://i.ebayimg.com/00/z/05gAAOSwEeFVOUUq/$_10.png",77.99
550,Sunville,"Shoes,Women's Boots,Women's Shoes,Clothing",Green,https://i5.walmartimages.com/asr/912fc582-b655-4e99-9b04-cf30dca12902_1.224e0447d31c9ad91a9ebfe5f0b212a3.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,34.95
551,Kelsi Dagger,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Green,https://i5.walmartimages.com/asr/16577553-15db-4116-84f4-473dd0b1da20_1.77f7820fd916f489aad97335f8753f56.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,194
552,Croft & Barrow,Women's Shoes,Black,http://i.ebayimg.com/images/g/~XsAAOSwT6pVmVMZ/s-l300.jpg,16.99
553,Mephisto,Women's Shoes,Brown,http://i.ebayimg.com/images/g/mlEAAOSwJkJWla7i/s-l300.jpg,39.99
554,Earth,"Shoes,Women's Shoes,Clothing,All Women's Shoes","Dark Brown,Black",https://i5.walmartimages.com/asr/6e3d72b8-76db-4a66-91f8-b5c16e8bdd1f_1.7b851e83dbab75bc7ffa7fea7529ebbe.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,129
555,UNITED NUDE,"Women's Casual Shoes,Shoes,Women's Shoes,Clothing",SpearmintDeep Forest,https://i5.walmartimages.com/asr/f007d02e-0a80-43c5-882f-7ff390d08faa_1.535d95854b48d24100a85ceed506acab.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,84.99
556,Carrano,"Shoes,Women's Shoes",Black,"http://c.shld.net/rpx/i/s/pi/mp/10143409/prod_11232881519?src=http%3A%2F%2Fbrunomenegatti.com%2Famazonphotos%2F113404BL-F.JPG&d=112478725c10d5ced0cfd05d7a6cd805f034b5c4,http://c.shld.net/rpx/i/s/pi/mp/10143409/prod_11232881619?src=http%3A%2F%2Fbrunomenegatti.com%2Famazonphotos%2F113404BL-L.JPG&d=1eb690ea55b7be3600b80d35ac421d6d55ca4581,http://c.shld.net/rpx/i/s/pi/mp/10143409/prod_11232881719?src=http%3A%2F%2Fbrunomenegatti.com%2Famazonphotos%2F113404BL-R.JPG&d=c969752c2a014033f39e9013e049cd85bb14b8bd,http://c.shld.net/rpx/i/s/pi/mp/10143409/prod_11232881819?src=http%3A%2F%2Fbrunomenegatti.com%2Famazonphotos%2F113404BL%25203-4.jpg&d=b58c1344f62e785810f7d41073b917c7fc66df2a",244.99
557,Babe,"Clothing,Shoes,Women's Shoes,All Women's Shoes","Black,Brown,Tan",https://i5.walmartimages.com/asr/c8719c7b-f7b2-474a-a008-a80d47f4af09_1.ce56b815ffcb341a9e9088fc5c010131.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,69.99
558,CityClassified,"Clothing,Shoes,Women's Shoes,All Women's Shoes","Black,Camel,Grey",https://i5.walmartimages.com/asr/7f8c80d1-6c0c-4e6e-b6b5-539620f0d406_1.0ccfb920d7a7f6cb8e8b8641cb7c4136.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,18.19
559,DV8 by Dolce Vita,"Clothing,Shoes,Women's Shoes,Women's Casual Shoes","Bone Stella,True Blue",https://i5.walmartimages.com/asr/d6c24ef1-dafc-455c-81d2-9a9fc2475f40_1.91e81f6735f8b3eeadf302a34adc5257.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,87.54
560,Report Signature,"Women's Casual Shoes,Shoes,Women's Shoes,Clothing","Bronze,Gunmetal",https://i5.walmartimages.com/asr/fd521d08-e6b0-480c-a10f-40405de1e464_1.adc6d54a914d33e3ce44109ac93c0a7a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,32.97
561,OH!,"Women's Casual Shoes,Shoes,Women's Shoes,Clothing",Bronze,https://i5.walmartimages.com/asr/592058cb-4bfc-452c-b68a-7d13d0afb28e_1.618cbd838a68953797ea8fc17148119f.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,39.99
562,Babe.,"Shoes,Women's Boots,Clothing,Women's Shoes,All Women's Shoes","Brown,Tan,Black","http://c.shld.net/rpx/i/s/pi/mp/1239/prod_8214042820?src=http%3A%2F%2Fd3d71ba2asa5oz.cloudfront.net%2F22001016%2Fimages%2Fpwny6910-tan_1.jpg&d=652b462f149c84e9570af5126a6ec23709a3a9c4,http://c.shld.net/rpx/i/s/pi/mp/1239/prod_8214039720?src=http%3A%2F%2Fd3d71ba2asa5oz.cloudfront.net%2F22001016%2Fimages%2Fpwny6910-black_1.jpg&d=5195ad53831fd8e5014aaa4de20ce5a9ebc5fa2a,http://c.shld.net/rpx/i/s/pi/mp/1239/prod_8214039820?src=http%3A%2F%2Fd3d71ba2asa5oz.cloudfront.net%2F22001016%2Fimages%2Fpwny6910-brown_1.jpg&d=27db540f64f50b50f0f2aad3e59071e0d99243e6,http://c.shld.net/rpx/i/s/pi/mp/1239/prod_8214039920?src=http%3A%2F%2Fd3d71ba2asa5oz.cloudfront.net%2F22001016%2Fimages%2Fpwny6910-tan_1.jpg&d=401a7bf0b499db09507efd4a0bbbfd8c2252d978",69.99
563,T.S.,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Ivory,"https://i5.walmartimages.com/asr/aed0a8d1-9786-4e2c-8ce1-4d06822a7c03_1.426be02c9d1e644321206ae3058b8031.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/aed0a8d1-9786-4e2c-8ce1-4d06822a7c03_1.dff534ee722cb1293f7633fdd1abbd2b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF",60
564,Bumper,"Heels,Women's Shoes",Berry,http://i.ebayimg.com/images/g/X5sAAOSwo3pWgJg2/s-l300.jpg,34.99
565,Sbicca,"Clothing,Shoes,Women's Shoes,Women's Boots",Bone,https://i5.walmartimages.com/asr/93830fc9-35b3-4856-a4d0-89348f56d455_1.57c79a91303b71b9cc3fdaecdf499506.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,64.95
566,Kork-Ease,Women's Shoes,Black,http://i.ebayimg.com/images/g/nQMAAOSwuAVWxLoE/s-l300.jpg,56.99
567,Static Fashion,"Women's Sandals,Shoes,Clothing,Women's Shoes","Mint,White,Nude,Neon Fuchsia",https://i5.walmartimages.com/asr/48c2310f-ce3f-4f5a-89b3-bd56286d164b_1.b4895030196a34dc9397d31ea6261195.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,29.95
568,Timberland,"Shoes,Women's Boots,Clothing,Women's Shoes",Brown,https://i5.walmartimages.com/asr/2ab6c501-c76b-481d-8329-60a168849e4f_1.a01235c56161d8e261db97d03109d533.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,200
569,Softspots,"Women's Shoes,Heels",Taupe Gray,"http://i.ebayimg.com/images/g/9WMAAOSwiYFXJ8jP/s-l300.jpg,http://i.ebayimg.com/13/!!d3kQWgC(M~$(KGrHqUOKm4Ey2UtWhbuBM0wkveuug~~_10.JPG",19.99
570,Klub Nico,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Yellow,https://i5.walmartimages.com/asr/62540f21-c002-4157-9716-9950fba29b4a_1.6a362a543356e09af553073de30f809a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,150
571,Remonte,"Clothing,Shoes,Women's Shoes,All Women's Shoes",SchwarzLakeGraphit,https://i5.walmartimages.com/asr/f9bf69f1-2b84-40c6-9b19-379bbdec81d2_1.5707dc2b391b7522c4cc6455d040ad71.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,139.95
